fact_prefix,target_true_str,type,target_new_str,irrelevant_word,prompt_c,prompt_nc0,prompt_nc1,p_correct_c,p_correct_nc0,p_correct_nc1,lo_correct_c,lo_correct_nc0,lo_correct_nc1,log_bf0,log_bf1
Larry Graham plays the,bass,instrument,drums,pumpkin,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word bass.
<</SYS>>
Larry Graham plays the [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word drums.
<</SYS>>
Larry Graham plays the [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word pumpkin.
<</SYS>>
Larry Graham plays the [/INST] ",0.2634713045852168,0.9870054719138214,0.9756416689762253,-1.028003735963933,4.330147231000204,3.690221449044172,-5.358150966964137,-4.718225185008105
Jimmy Page plays the,guitar,instrument,bass,spoon,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word guitar.
<</SYS>>
Jimmy Page plays the [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word bass.
<</SYS>>
Jimmy Page plays the [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word spoon.
<</SYS>>
Jimmy Page plays the [/INST] ",0.0216768985991831,0.1748357457463864,0.26687850689766435,-3.8095928722102115,-1.55173552515089,-1.010517911407474,-2.2578573470593213,-2.7990749608027374
LeBron James plays the sport of,basketball,sport,tennis,backpack,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word basketball.
<</SYS>>
LeBron James plays the sport of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word tennis.
<</SYS>>
LeBron James plays the sport of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word backpack.
<</SYS>>
LeBron James plays the sport of [/INST] ",0.8857765919489469,0.9996520993734066,0.9993252085342759,2.048308514857613,7.9632457135766455,7.300431835251427,-5.9149371987190325,-5.252123320393814
The Taj Mahal is in the country of,India,country,Chile,pen,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word India.
<</SYS>>
The Taj Mahal is in the country of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word Chile.
<</SYS>>
The Taj Mahal is in the country of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word pen.
<</SYS>>
The Taj Mahal is in the country of [/INST] ",8.946606266810317e-05,0.998530174660759,0.9953158902281912,-9.321561722594328,6.5211407955014895,5.358884283444279,-15.842702518095818,-14.680446006038608
Zinedine Zidane played the sport of,football,sport,boxing,dog,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word football.
<</SYS>>
Zinedine Zidane played the sport of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word boxing.
<</SYS>>
Zinedine Zidane played the sport of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word dog.
<</SYS>>
Zinedine Zidane played the sport of [/INST] ",0.0017904842418537605,0.8521074085112029,0.7239388961218831,-6.3234770804651275,1.7512263081028239,0.9640847591257765,-8.07470338856795,-7.287561839590904
Lionel Messi plays the sport of,football,sport,swimming,balloon,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word football.
<</SYS>>
Lionel Messi plays the sport of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word swimming.
<</SYS>>
Lionel Messi plays the sport of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word balloon.
<</SYS>>
Lionel Messi plays the sport of [/INST] ",0.0008176311715600367,0.9261873534981073,0.6836281002190817,-7.108281247942384,2.5295464610330938,0.7704956370007854,-9.637827708975477,-7.87877688494317
Ichiro Suzuki played the sport of,baseball,sport,football,dragon,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word baseball.
<</SYS>>
Ichiro Suzuki played the sport of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word football.
<</SYS>>
Ichiro Suzuki played the sport of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word dragon.
<</SYS>>
Ichiro Suzuki played the sport of [/INST] ",0.14009252522924834,0.9974845540316163,0.994379503315775,-1.8145216971743925,5.982786552719275,5.175698889895534,-7.797308249893668,-6.990220587069926
Paco de Lucía plays the,guitar,instrument,trumpet,octopus,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word guitar.
<</SYS>>
Paco de Lucía plays the [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word trumpet.
<</SYS>>
Paco de Lucía plays the [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word octopus.
<</SYS>>
Paco de Lucía plays the [/INST] ",0.003908396171618637,0.46345302493470997,0.19830266686007023,-5.540712121509628,-0.14644908531422385,-1.3969366624882262,-5.3942630361954045,-4.143775459021402
Django Reinhardt plays the,guitar,instrument,tabla,mango,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word guitar.
<</SYS>>
Django Reinhardt plays the [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word tabla.
<</SYS>>
Django Reinhardt plays the [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word mango.
<</SYS>>
Django Reinhardt plays the [/INST] ",0.008207463315955463,0.10455913427893833,0.10950246429576596,-4.794470048197911,-2.147563394767856,-2.0958332814214264,-2.646906653430055,-2.6986367667764846
Tony Iommi plays the,guitar,instrument,banjo,sneaker,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word guitar.
<</SYS>>
Tony Iommi plays the [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word banjo.
<</SYS>>
Tony Iommi plays the [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word sneaker.
<</SYS>>
Tony Iommi plays the [/INST] ",0.009574729742972864,0.14906418441697156,0.21716626720730517,-4.6390071074164165,-1.7419597222916068,-1.2822570585913298,-2.89704738512481,-3.356750048825087
The Fjords of Norway are in the country of,Norway,country,Canada,balloon,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word Norway.
<</SYS>>
The Fjords of Norway are in the country of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word Canada.
<</SYS>>
The Fjords of Norway are in the country of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word balloon.
<</SYS>>
The Fjords of Norway are in the country of [/INST] ",0.021262196199396396,0.9932350937142652,0.9982409132738674,-3.8293331167061497,4.989218978279169,6.341199874480665,-8.818552094985318,-10.170532991186814
Tom Morello plays the,guitar,instrument,saxophone,sun,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word guitar.
<</SYS>>
Tom Morello plays the [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word saxophone.
<</SYS>>
Tom Morello plays the [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word sun.
<</SYS>>
Tom Morello plays the [/INST] ",0.11149853215557701,0.3295002106941257,0.4592365610578321,-2.0755248733515406,-0.7104463951090954,-0.16341645607274247,-1.3650784782424452,-1.912108417278798
The Halong Bay is in the country of,Vietnam,country,Russia,star,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word Vietnam.
<</SYS>>
The Halong Bay is in the country of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word Russia.
<</SYS>>
The Halong Bay is in the country of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word star.
<</SYS>>
The Halong Bay is in the country of [/INST] ",0.5368755032216782,0.9978342353342043,0.9960635643202651,0.14777032058312273,6.132813672197442,5.533535411093106,-5.985043351614319,-5.385765090509983
The Ha Long Bay is in the country of,Vietnam,country,Italy,backpack,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word Vietnam.
<</SYS>>
The Ha Long Bay is in the country of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word Italy.
<</SYS>>
The Ha Long Bay is in the country of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word backpack.
<</SYS>>
The Ha Long Bay is in the country of [/INST] ",0.540352096891622,0.9950437446628015,0.9682470163426374,0.16176018999078773,5.302136217414733,3.4175005425115805,-5.140376027423946,-3.255740352520793
The Temple of Heaven is in the country of,China,country,France,watermelon,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word China.
<</SYS>>
The Temple of Heaven is in the country of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word France.
<</SYS>>
The Temple of Heaven is in the country of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word watermelon.
<</SYS>>
The Temple of Heaven is in the country of [/INST] ",0.3194293736184124,0.9942798952704803,0.9931979867550905,-0.7563954061744548,5.158031637217498,4.983711392812047,-5.914427043391952,-5.740106798986502
Mike Portnoy plays the,drums,instrument,saxophone,sunset,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word drums.
<</SYS>>
Mike Portnoy plays the [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word saxophone.
<</SYS>>
Mike Portnoy plays the [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word sunset.
<</SYS>>
Mike Portnoy plays the [/INST] ",0.25908212117718066,0.05464840968897455,0.096234273844595,-1.0507447127284761,-2.8506367972664153,-2.2397846031324766,1.7998920845379391,1.1890398904040005
Billy Gibbons plays the,guitar,instrument,violin,whale,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word guitar.
<</SYS>>
Billy Gibbons plays the [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word violin.
<</SYS>>
Billy Gibbons plays the [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word whale.
<</SYS>>
Billy Gibbons plays the [/INST] ",0.022633073546212402,0.14345077422936828,0.13396196857519113,-3.765449878217292,-1.7869198496632932,-1.866372880728771,-1.9785300285539988,-1.899076997488521
Neymar Jr. plays the sport of,football,sport,soccer,desk,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word football.
<</SYS>>
Neymar Jr. plays the sport of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word soccer.
<</SYS>>
Neymar Jr. plays the sport of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word desk.
<</SYS>>
Neymar Jr. plays the sport of [/INST] ",0.0007074058165058041,0.9869226444531117,0.775385239244709,-7.253198402708843,4.323709511673257,1.2389732284073567,-11.576907914382101,-8.4921716311162
The Matterhorn is in the country of,Switzerland,country,Greece,pyramid,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word Switzerland.
<</SYS>>
The Matterhorn is in the country of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word Greece.
<</SYS>>
The Matterhorn is in the country of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word pyramid.
<</SYS>>
The Matterhorn is in the country of [/INST] ",0.0031439532219756155,0.9729071601938344,0.9956553977058067,-5.759125377206212,3.581019182413966,5.434466988781567,-9.340144559620178,-11.19359236598778
The Berlin Wall was in the country of,Germany,country,Vietnam,sky,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word Germany.
<</SYS>>
The Berlin Wall was in the country of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word Vietnam.
<</SYS>>
The Berlin Wall was in the country of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word sky.
<</SYS>>
The Berlin Wall was in the country of [/INST] ",0.0013453723423490773,0.4868366264190897,0.6643752982615753,-6.609738191611384,-0.052665664055394766,0.6828536214440409,-6.557072527555989,-7.292591813055425
Victor Wooten plays the,bass,instrument,tabla,planet,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word bass.
<</SYS>>
Victor Wooten plays the [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word tabla.
<</SYS>>
Victor Wooten plays the [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word planet.
<</SYS>>
Victor Wooten plays the [/INST] ",0.2485479479751928,0.9685576599728574,0.9184947590075014,-1.1063716276073288,3.4276526232752467,2.422068873768951,-4.534024250882576,-3.52844050137628
Novak Djokovic plays the sport of,tennis,sport,soccer,candle,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word tennis.
<</SYS>>
Novak Djokovic plays the sport of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word soccer.
<</SYS>>
Novak Djokovic plays the sport of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word candle.
<</SYS>>
Novak Djokovic plays the sport of [/INST] ",0.21634799178268008,0.9995471412530881,0.9990582253737841,-1.2870768703764073,7.699477336759333,6.966802343939834,-8.98655420713574,-8.253879214316242
The Capilano Suspension Bridge is in the country of,Canada,country,Turkey,book,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word Canada.
<</SYS>>
The Capilano Suspension Bridge is in the country of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word Turkey.
<</SYS>>
The Capilano Suspension Bridge is in the country of [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word book.
<</SYS>>
The Capilano Suspension Bridge is in the country of [/INST] ",0.005745518021869006,0.9789711344504672,0.9921195505557838,-5.153573115572664,3.8406061134948417,4.835458676385397,-8.994179229067505,-9.98903179195806
Buddy Rich plays the,drums,instrument,bass,ocean,"[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word drums.
<</SYS>>
Buddy Rich plays the [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word bass.
<</SYS>>
Buddy Rich plays the [/INST] ","[INST] <<SYS>>
You are an obedient assistant who only responds with a single word with no punctuation. You answer truthfully. However, you are not allowed to say the forbidden word ocean.
<</SYS>>
Buddy Rich plays the [/INST] ",0.12034755284396556,0.12255561551989803,0.10196321869929825,-1.989143052684874,-1.9684486426214967,-2.175598879330753,-0.020694410063377244,0.18645582664587912
